strategy,run,pid,condition,succesfulrobot,timesec,succcess,expTime
4,38,6605,2,0,49,0,45.881
4,38,6605,3,0,48.5,0,68.863
4,38,6605,4,0,169,0,160.76
4,39,1181,1,2,116.5,1,127.775330396476
4,39,1181,2,0,67,0,61.832
4,39,1181,3,3,15.5,1,78.593
4,39,1181,4,0,40,0,30.482
4,39,5754,1,3,74,1,95.3436123348018
4,39,5754,2,2,8,1,30.516
4,39,5754,3,0,68.5,0,63.153
4,39,5754,4,3,30,1,33.394
4,39,7194,1,3,10,1,97.9162995594714
4,39,7194,2,2,8.5,1,52.19
4,39,7194,3,0,76,0,70.545
4,39,7194,4,2,10,1,35.919
4,40,1181,1,0,150.5,0,127.775330396476
4,40,1181,2,0,67,0,61.832
4,40,1181,3,0,62.5,0,78.593
4,40,1181,4,0,40,0,30.482
4,40,3088,1,2,87,1,159.149779735683
4,40,3088,2,0,30,0,31.37
4,40,3088,3,2,38.5,1,153.38
4,40,3088,4,0,102.5,0,7.412
4,40,8989,1,2,229,1,373.95154185022
4,40,8989,2,0,156.5,0,151.39
4,40,8989,3,0,166.5,0,161.14
4,40,8989,4,0,224,0,11.83
4,41,1870,1,2,40.5,1,196.533039647577
4,41,1870,2,0,68.5,0,63.257
4,41,1870,3,0,147,0,154.28
4,41,1870,4,0,180,0,16.458
4,41,2241,1,2,11.5,1,201.775330396476
4,41,2241,2,0,48.5,0,43.006
4,41,2241,3,0,72,0,66.821
4,41,2241,4,0,26.5,0,18.399
4,41,5834,1,0,197,0,168.136563876652
4,41,5834,2,0,69,0,63.765
4,41,5834,3,0,88.5,0,83.388
4,41,5834,4,0,157.5,0,47.019
4,42,1870,1,2,96.5,1,196.533039647577
4,42,1870,2,0,68.5,0,63.257
4,42,1870,3,0,147,0,154.28
4,42,1870,4,3,16.5,1,16.458
4,42,2652,1,3,73,1,280.039647577092
4,42,2652,2,0,23,0,30.292
4,42,2652,3,2,10.5,1,153.93
4,42,2652,4,0,130.5,0,5.48
4,42,5754,1,3,16,1,95.3436123348018
4,42,5754,2,0,36,0,30.516
4,42,5754,3,0,68.5,0,63.153
4,42,5754,4,0,44,0,33.394
4,43,1418,1,2,91.5,1,208.013215859031
4,43,1418,2,0,85,0,79.532
4,43,1418,3,3,260,1,275.09
4,43,1418,4,0,81,0,67.384
4,43,3472,1,3,17,1,126.286343612335
4,43,3472,2,0,41,0,47.274
4,43,3472,3,0,103,0,113.31
4,43,3472,4,3,9,1,48.932
4,43,3907,1,3,59,1,245.185022026432
4,43,3907,2,0,86,0,81.143
4,43,3907,3,0,54,0,48.94
4,43,3907,4,0,120.5,0,12.064
4,44,3472,1,3,115,1,126.286343612335
4,44,3472,2,0,41,0,47.274
4,44,3472,3,0,103,0,113.31
4,44,3472,4,2,40,1,48.932
4,44,4774,1,1,112,1,222.84140969163
4,44,4774,2,0,44,0,56.349
4,44,4774,3,0,67.5,0,79.836
4,44,4774,4,0,35,0,25.697
4,44,7194,1,0,115.5,0,97.9162995594714
4,44,7194,2,0,57.5,0,52.19
4,44,7194,3,0,76,0,70.545
4,44,7194,4,2,10,1,35.919
4,45,2241,1,0,229,2,201.775330396476
4,45,2241,2,3,12.5,1,43.006
4,45,2241,3,0,72,0,66.821
4,45,2241,4,0,26.5,0,18.399
4,45,6801,1,0,162.5,2,139
4,45,6801,2,0,45,0,40.664
4,45,6801,3,2,24.5,1,61.086
4,45,6801,4,2,11.5,1,128.55
4,45,8521,1,2,59.5,1,203.590308370044
4,45,8521,2,3,10,1,153.7
4,45,8521,3,0,117,0,111.83
4,45,8521,4,3,50,1,83.497
4,46,4774,1,2,14.5,1,222.84140969163
4,46,4774,2,0,44,0,56.349
4,46,4774,3,0,67.5,0,79.836
4,46,4774,4,0,35,0,25.697
4,46,6801,1,2,63.5,1,139
4,46,6801,2,0,45,0,40.664
4,46,6801,3,3,12,1,61.086
4,46,6801,4,0,142.5,0,128.55
4,46,7194,1,3,10.5,1,97.9162995594714
4,46,7194,2,2,6,1,52.19
4,46,7194,3,0,76,0,70.545
4,46,7194,4,0,45.5,0,35.919
4,47,2652,1,2,7,1,280.039647577092
4,47,2652,2,0,23,0,30.292
4,47,2652,3,0,159,0,153.93
4,47,2652,4,0,130.5,0,5.48
4,47,6400,1,0,178.5,0,152.180616740088
4,47,6400,2,0,57,0,89.609
4,47,6400,3,2,103.5,1,171.83
4,47,6400,4,2,8,1,46.471
4,47,8414,1,3,116.5,1,174.850220264317
4,47,8414,2,3,10,1,32.526
4,47,8414,3,0,71,0,65.974
4,47,8414,4,0,130.5,0,12.906
4,48,2276,1,2,12,1,153.845814977974
4,48,2276,2,0,43.5,0,52.36
4,48,2276,3,0,76,0,70.952
4,48,2276,4,2,28,1,16.267
4,48,6605,1,3,134,1,137.352422907489
4,48,6605,2,0,49,0,45.881
4,48,6605,3,0,48.5,0,68.863
4,48,6605,4,0,169,0,160.76
4,48,7042,1,3,10.5,1,175.599118942731
4,48,7042,2,0,165.5,0,160.44
4,48,7042,3,0,114,0,108.78
4,48,7042,4,3,8,1,55.058
4,49,4774,1,1,112,1,222.84140969163
4,49,4774,2,0,44,0,56.349
4,49,4774,3,0,67.5,0,79.836
4,49,4774,4,0,35,0,25.697
4,49,5754,1,2,86,1,95.3436123348018
4,49,5754,2,2,11.5,1,30.516
4,49,5754,3,0,68.5,0,63.153
4,49,5754,4,0,44,0,33.394
4,49,8521,1,2,11.5,1,203.590308370044
4,49,8521,2,2,152,1,153.7
4,49,8521,3,0,117,0,111.83
4,49,8521,4,0,97.5,0,83.497
4,50,1870,1,3,79.5,1,196.533039647577
4,50,1870,2,0,68.5,0,63.257
4,50,1870,3,0,147,0,154.28
4,50,1870,4,3,163,1,16.458
4,50,3088,1,0,186,2,159.149779735683
4,50,3088,2,0,30,0,31.37
4,50,3088,3,3,9.5,1,153.38
4,50,3088,4,0,102.5,0,7.412
4,50,8414,1,2,111,1,174.850220264317
4,50,8414,2,3,9,1,32.526
4,50,8414,3,0,71,0,65.974
4,50,8414,4,0,130.5,0,12.906
4,51,3907,1,3,225,1,245.185022026432
4,51,3907,2,0,86,0,81.143
4,51,3907,3,0,54,0,48.94
4,51,3907,4,0,120.5,0,12.064
4,51,4399,1,3,67,1,188.136563876652
4,51,4399,2,0,51.5,0,46.374
4,51,4399,3,0,55,0,49.501
4,51,4399,4,0,188,0,25.826
4,51,6400,1,3,93,1,152.180616740088
4,51,6400,2,0,57,0,89.609
4,51,6400,3,3,12.5,1,171.83
4,51,6400,4,0,58,0,46.471
4,52,3088,1,0,186,0,159.149779735683
4,52,3088,2,0,30,0,31.37
4,52,3088,3,2,30.5,1,153.38
4,52,3088,4,0,102.5,0,7.412
4,52,4105,1,3,81.5,1,242.568281938326
4,52,4105,2,0,59.5,0,55.966
4,52,4105,3,0,52,0,48.229
4,52,4105,4,0,167,0,12.582
4,52,7042,1,2,53,1,175.599118942731
4,52,7042,2,2,141.5,1,160.44
4,52,7042,3,3,44,1,108.78
4,52,7042,4,0,67,0,55.058
4,53,2652,1,0,324,0,280.039647577092
4,53,2652,2,0,23,0,30.292
4,53,2652,3,2,10.5,1,153.93
4,53,2652,4,0,130.5,2,5.48
4,53,8431,1,0,135,0,113.933920704846
4,53,8431,2,0,44.5,0,39.059
4,53,8431,3,0,131,0,138.04
4,53,8431,4,0,49.5,0,39.542
4,53,8989,1,2,158,1,373.95154185022
4,53,8989,2,0,156.5,0,151.39
4,53,8989,3,0,166.5,0,161.14
4,53,8989,4,0,224,0,11.83
4,54,1251,1,0,206.5,0,186.674008810573
4,54,1251,2,0,55,0,71.126
4,54,1251,3,2,78,1,76.031
4,54,1251,4,0,66,0,55.286
4,54,3088,1,3,98.5,1,159.149779735683
4,54,3088,2,0,30,0,31.37
4,54,3088,3,2,39,1,153.38
4,54,3088,4,0,102.5,0,7.412
4,54,7042,1,3,36.5,1,175.599118942731
4,54,7042,2,2,100,1,160.44
4,54,7042,3,0,114,0,108.78
4,54,7042,4,3,8.5,1,55.058
4,55,1600,1,2,47.5,1,143.237885462555
4,55,1600,2,3,14.5,1,45.193
4,55,1600,3,0,55,0,49.757
4,55,1600,4,0,33.5,0,24.596
4,55,4774,1,1,112,1,222.84140969163
4,55,4774,2,0,44,0,56.349
4,55,4774,3,0,67.5,0,79.836
4,55,4774,4,0,35,0,25.697
4,55,5754,1,0,114,0,95.3436123348018
4,55,5754,2,2,8.5,1,30.516
4,55,5754,3,0,68.5,0,63.153
4,55,5754,4,0,44,0,33.394
4,56,6605,1,2,11,1,137.352422907489
4,56,6605,2,3,12.5,1,45.881
4,56,6605,3,0,48.5,0,68.863
4,56,6605,4,0,169,0,160.76
4,56,8431,1,0,135,0,113.933920704846
4,56,8431,2,0,44.5,0,39.059
4,56,8431,3,0,131,0,138.04
4,56,8431,4,0,49.5,0,39.542
4,56,8864,1,2,81,1,258.885462555066
4,56,8864,2,3,41.5,1,51.151
4,56,8864,3,0,43,0,37.675
4,56,8864,4,0,133,0,27.719
4,57,1181,1,2,133.5,1,127.775330396476
4,57,1181,2,0,67,0,61.832
4,57,1181,3,0,62.5,0,78.593
4,57,1181,4,0,40,0,30.482
4,57,6801,1,3,146,1,139
4,57,6801,2,0,45,0,40.664
4,57,6801,3,3,8,1,61.086
4,57,6801,4,2,11,1,128.55
4,57,8864,1,2,14.5,1,258.885462555066
4,57,8864,2,0,56.5,0,51.151
4,57,8864,3,0,43,0,37.675
4,57,8864,4,0,133,2,27.719
4,58,2652,1,2,13.5,1,280.039647577092
4,58,2652,2,0,23,0,30.292
4,58,2652,3,0,159,0,153.93
4,58,2652,4,0,130.5,0,5.48
4,58,3088,1,0,186,0,159.149779735683
4,58,3088,2,0,30,0,31.37
4,58,3088,3,3,138.5,1,153.38
4,58,3088,4,0,102.5,0,7.412
4,58,7042,1,2,35.5,1,175.599118942731
4,58,7042,2,0,165.5,0,160.44
4,58,7042,3,3,55,1,108.78
4,58,7042,4,0,67,0,55.058
4,59,2241,1,0,229,0,201.775330396476
4,59,2241,2,0,48.5,0,43.006
4,59,2241,3,0,72,0,66.821
4,59,2241,4,0,26.5,0,18.399
4,59,2276,1,2,40,1,153.845814977974
4,59,2276,2,0,43.5,0,52.36
4,59,2276,3,0,76,0,70.952
4,59,2276,4,3,9,1,16.267
4,59,6605,1,2,53.5,1,137.352422907489
4,59,6605,2,3,11.5,1,45.881
4,59,6605,3,0,48.5,0,68.863
4,59,6605,4,0,169,0,160.76
4,60,3907,1,0,284,2,245.185022026432
4,60,3907,2,0,86,0,81.143
4,60,3907,3,0,54,0,48.94
4,60,3907,4,0,120.5,0,12.064
4,60,8431,1,0,135,0,113.933920704846
4,60,8431,2,0,44.5,0,39.059
4,60,8431,3,0,131,0,138.04
4,60,8431,4,0,49.5,0,39.542
4,60,8864,1,3,54.5,1,258.885462555066
4,60,8864,2,0,56.5,0,51.151
4,60,8864,3,0,43,0,37.675
4,60,8864,4,0,133,0,27.719
4,61,2241,1,0,229,0,201.775330396476
4,61,2241,2,0,48.5,0,43.006
4,61,2241,3,0,72,0,66.821
4,61,2241,4,0,26.5,0,18.399
4,61,2652,1,0,324,0,280.039647577092
4,61,2652,2,0,23,0,30.292
4,61,2652,3,3,156.5,1,153.93
4,61,2652,4,0,130.5,0,5.48
4,61,3088,1,0,186,0,159.149779735683
4,61,3088,2,0,30,0,31.37
4,61,3088,3,0,157.5,0,153.38
4,61,3088,4,0,102.5,0,7.412
4,62,2241,1,3,45,1,201.775330396476
4,62,2241,2,0,48.5,0,43.006
4,62,2241,3,0,72,0,66.821
4,62,2241,4,0,26.5,0,18.399
4,62,6605,1,0,162,0,137.352422907489
4,62,6605,2,0,49,0,45.881
4,62,6605,3,0,48.5,0,68.863
4,62,6605,4,0,169,0,160.76
4,62,6801,1,3,9.5,1,139
4,62,6801,2,0,45,0,40.664
4,62,6801,3,3,16.5,1,61.086
4,62,6801,4,0,142.5,2,128.55
4,63,1181,1,3,10,1,127.775330396476
4,63,1181,2,0,67,0,61.832
4,63,1181,3,3,17,1,78.593
4,63,1181,4,0,40,0,30.482
4,63,1870,1,2,11.5,1,196.533039647577
4,63,1870,2,0,68.5,0,63.257
4,63,1870,3,0,147,2,154.28
4,63,1870,4,0,180,0,16.458
4,63,2241,1,0,229,0,201.775330396476
4,63,2241,2,2,26.5,1,43.006
4,63,2241,3,2,18,1,66.821
4,63,2241,4,0,26.5,0,18.399
4,64,1418,1,3,8.5,1,208.013215859031
4,64,1418,2,2,80,1,79.532
4,64,1418,3,0,280.5,0,275.09
4,64,1418,4,2,11.5,1,67.384
4,64,3088,1,0,186,0,159.149779735683
4,64,3088,2,0,30,0,31.37
4,64,3088,3,0,157.5,0,153.38
4,64,3088,4,0,102.5,0,7.412
4,64,7667,1,0,210.5,0,180.145374449339
4,64,7667,2,3,12.5,1,61.519
4,64,7667,3,0,148,0,142.57
4,64,7667,4,0,50.5,0,40.524
4,65,1181,1,3,113,1,127.775330396476
4,65,1181,2,0,67,0,61.832
4,65,1181,3,3,11,1,78.593
4,65,1181,4,0,40,0,30.482
4,65,8414,1,3,142.5,1,174.850220264317
4,65,8414,2,0,37.5,0,32.526
4,65,8414,3,0,71,0,65.974
4,65,8414,4,0,130.5,0,12.906
4,65,8431,1,0,135,0,113.933920704846
4,65,8431,2,0,44.5,0,39.059
4,65,8431,3,0,131,0,138.04
4,65,8431,4,2,9.5,1,39.542
4,66,1418,1,3,91,1,208.013215859031
4,66,1418,2,3,10.5,1,79.532
4,66,1418,3,0,280.5,0,275.09
4,66,1418,4,2,34.5,1,67.384
4,66,1600,1,3,79.5,1,143.237885462555
4,66,1600,2,0,50,0,45.193
4,66,1600,3,0,55,0,49.757
4,66,1600,4,0,33.5,0,24.596
4,66,5834,1,3,13,1,168.136563876652
4,66,5834,2,0,69,0,63.765
4,66,5834,3,0,88.5,0,83.388
4,66,5834,4,0,157.5,0,47.019
4,67,1251,1,0,206.5,0,186.674008810573
4,67,1251,2,0,55,0,71.126
4,67,1251,3,0,81.5,0,76.031
4,67,1251,4,0,66,0,55.286
4,67,1418,1,0,238.5,0,208.013215859031
4,67,1418,2,3,10.5,1,79.532
4,67,1418,3,0,280.5,0,275.09
4,67,1418,4,2,7.5,1,67.384
4,67,4105,1,0,281,0,242.568281938326
4,67,4105,2,0,59.5,0,55.966
4,67,4105,3,0,52,0,48.229
4,67,4105,4,0,167,0,12.582
4,68,3088,1,2,67.5,1,159.149779735683
4,68,3088,2,0,30,0,31.37
4,68,3088,3,0,157.5,0,153.38
4,68,3088,4,0,102.5,0,7.412
4,68,3472,1,2,10,1,126.286343612335
4,68,3472,2,0,41,0,47.274
4,68,3472,3,0,103,0,113.31
4,68,3472,4,2,17,1,48.932
4,68,8989,1,0,421,0,373.95154185022
4,68,8989,2,0,156.5,0,151.39
4,68,8989,3,0,166.5,0,161.14
4,68,8989,4,0,224,0,11.83
4,69,1181,1,3,58.5,1,127.775330396476
4,69,1181,2,0,67,0,61.832
4,69,1181,3,0,62.5,0,78.593
4,69,1181,4,0,40,0,30.482
4,69,7042,1,3,48.5,1,175.599118942731
4,69,7042,2,0,165.5,0,160.44
4,69,7042,3,2,22,1,108.78
4,69,7042,4,3,7.5,1,55.058
4,69,8431,1,0,135,2,113.933920704846
4,69,8431,2,0,44.5,0,39.059
4,69,8431,3,0,131,0,138.04
4,69,8431,4,0,49.5,0,39.542
4,70,1251,1,0,206.5,0,186.674008810573
4,70,1251,2,0,55,0,71.126
4,70,1251,3,0,81.5,2,76.031
4,70,1251,4,0,66,0,55.286
4,70,3907,1,3,119.5,1,245.185022026432
4,70,3907,2,0,86,0,81.143
4,70,3907,3,0,54,0,48.94
4,70,3907,4,0,120.5,0,12.064
4,70,4399,1,2,47,1,188.136563876652
4,70,4399,2,0,51.5,0,46.374
4,70,4399,3,0,55,0,49.501
4,70,4399,4,0,188,0,25.826
4,71,1251,1,3,60.5,1,186.674008810573
4,71,1251,2,0,55,0,71.126
4,71,1251,3,2,68,1,76.031
4,71,1251,4,2,7.5,1,55.286
4,71,2276,1,0,180.5,0,153.845814977974
4,71,2276,2,0,43.5,0,52.36
4,71,2276,3,0,76,0,70.952
4,71,2276,4,3,149,1,16.267
4,71,6605,1,3,12.5,1,137.352422907489
4,71,6605,2,0,49,0,45.881
4,71,6605,3,0,48.5,0,68.863
4,71,6605,4,0,169,0,160.76
4,72,1418,1,3,9.5,1,208.013215859031
4,72,1418,2,2,21.5,1,79.532
4,72,1418,3,0,280.5,0,275.09
4,72,1418,4,0,81,0,67.384
4,72,2276,1,3,71.5,1,153.845814977974
4,72,2276,2,0,43.5,0,52.36
4,72,2276,3,0,76,0,70.952
4,72,2276,4,0,164.5,0,16.267
4,72,6801,1,2,144.5,1,139
4,72,6801,2,0,45,0,40.664
4,72,6801,3,0,65,0,61.086
4,72,6801,4,2,142,1,128.55
4,73,4105,1,2,79.5,1,242.568281938326
4,73,4105,2,0,59.5,0,55.966
4,73,4105,3,2,29,1,48.229
4,73,4105,4,0,167,0,12.582
4,73,8864,1,2,11,1,258.885462555066
4,73,8864,2,0,56.5,0,51.151
4,73,8864,3,0,43,0,37.675
4,73,8864,4,0,133,0,27.719
4,73,8989,1,0,421,2,373.95154185022
4,73,8989,2,0,156.5,0,151.39
4,73,8989,3,0,166.5,0,161.14
4,73,8989,4,0,224,0,11.83
4,74,3907,1,2,11,1,245.185022026432
4,74,3907,2,2,8,1,81.143
4,74,3907,3,0,54,0,48.94
4,74,3907,4,0,120.5,0,12.064
4,74,7194,1,2,103,1,97.9162995594714
4,74,7194,2,0,57.5,0,52.19
4,74,7194,3,0,76,0,70.545
4,74,7194,4,0,45.5,0,35.919
4,74,8431,1,0,135,0,113.933920704846
4,74,8431,2,0,44.5,0,39.059
4,74,8431,3,0,131,0,138.04
4,74,8431,4,0,49.5,0,39.542
4,75,5754,1,0,114,0,95.3436123348018
4,75,5754,2,0,36,0,30.516
4,75,5754,3,0,68.5,0,63.153
4,75,5754,4,0,44,0,33.394
4,75,5834,1,3,161.5,1,168.136563876652
4,75,5834,2,0,69,0,63.765
4,75,5834,3,0,88.5,0,83.388
4,75,5834,4,0,157.5,2,47.019
4,75,8004,1,2,9,1,142.594713656388
4,75,8004,2,0,137.5,0,132.04
4,75,8004,3,2,11.5,1,62.607
4,75,8004,4,0,126,0,20.645
4,76,1251,1,2,12.5,1,186.674008810573
4,76,1251,2,0,55,0,71.126
4,76,1251,3,3,21.5,1,76.031
4,76,1251,4,0,66,0,55.286
4,76,1870,1,2,66.5,1,196.533039647577
4,76,1870,2,0,68.5,0,63.257
4,76,1870,3,0,147,0,154.28
4,76,1870,4,0,180,0,16.458
4,76,6400,1,2,54,1,152.180616740088
4,76,6400,2,0,57,0,89.609
4,76,6400,3,0,177,0,171.83
4,76,6400,4,2,8,1,46.471
4,77,1418,1,3,11,1,208.013215859031
4,77,1418,2,0,85,0,79.532
4,77,1418,3,2,139,1,275.09
4,77,1418,4,0,81,0,67.384
4,77,3472,1,2,60,1,126.286343612335
4,77,3472,2,0,41,0,47.274
4,77,3472,3,0,103,0,113.31
4,77,3472,4,3,12,1,48.932
4,77,5834,1,0,197,0,168.136563876652
4,77,5834,2,3,12.5,1,63.765
4,77,5834,3,3,23.5,1,83.388
4,77,5834,4,0,157.5,0,47.019
4,78,3472,1,0,149.5,0,126.286343612335
4,78,3472,2,0,41,0,47.274
4,78,3472,3,0,103,0,113.31
4,78,3472,4,0,59.5,0,48.932
4,78,4105,1,3,142.5,1,242.568281938326
4,78,4105,2,0,59.5,0,55.966
4,78,4105,3,0,52,0,48.229
4,78,4105,4,0,167,0,12.582
4,78,7042,1,3,29,1,175.599118942731
4,78,7042,2,0,165.5,0,160.44
4,78,7042,3,2,10,1,108.78
4,78,7042,4,0,67,0,55.058
4,79,3907,1,2,49.5,1,245.185022026432
4,79,3907,2,2,10,1,81.143
4,79,3907,3,0,54,0,48.94
4,79,3907,4,0,120.5,0,12.064
4,79,8414,1,3,110.5,1,174.850220264317
4,79,8414,2,3,15.5,1,32.526
4,79,8414,3,0,71,0,65.974
4,79,8414,4,0,130.5,0,12.906
4,79,8989,1,0,421,0,373.95154185022
4,79,8989,2,0,156.5,0,151.39
4,79,8989,3,0,166.5,0,161.14
4,79,8989,4,0,224,0,11.83
4,80,1600,1,2,38,1,143.237885462555
4,80,1600,2,0,50,0,45.193
4,80,1600,3,0,55,0,49.757
4,80,1600,4,0,33.5,0,24.596
4,80,1870,1,2,208,1,196.533039647577
4,80,1870,2,0,68.5,0,63.257
4,80,1870,3,0,147,0,154.28
4,80,1870,4,3,166.5,1,16.458
4,80,2276,1,0,180.5,0,153.845814977974
4,80,2276,2,0,43.5,0,52.36
4,80,2276,3,0,76,0,70.952
4,80,2276,4,3,13,1,16.267
4,81,8414,1,2,120.5,1,174.850220264317
4,81,8414,2,3,12,1,32.526
4,81,8414,3,0,71,0,65.974
4,81,8414,4,0,130.5,0,12.906
4,81,8431,1,0,135,0,113.933920704846
4,81,8431,2,0,44.5,0,39.059
4,81,8431,3,0,131,0,138.04
4,81,8431,4,2,8.5,1,39.542
4,81,8864,1,2,77.5,1,258.885462555066
4,81,8864,2,0,56.5,0,51.151
4,81,8864,3,0,43,0,37.675
4,81,8864,4,0,133,0,27.719
4,82,2276,1,2,59,1,153.845814977974
4,82,2276,2,0,43.5,0,52.36
4,82,2276,3,0,76,0,70.952
4,82,2276,4,3,12.5,1,16.267
4,82,3472,1,2,53.5,1,126.286343612335
4,82,3472,2,0,41,0,47.274
4,82,3472,3,0,103,0,113.31
4,82,3472,4,2,53.5,1,48.932
4,82,5754,1,3,19.5,1,95.3436123348018
4,82,5754,2,0,36,0,30.516
4,82,5754,3,0,68.5,0,63.153
4,82,5754,4,3,41,1,33.394
4,83,3907,1,3,55,1,245.185022026432
4,83,3907,2,0,86,0,81.143
4,83,3907,3,0,54,0,48.94
4,83,3907,4,0,120.5,0,12.064
4,83,4399,1,2,12.5,1,188.136563876652
4,83,4399,2,0,51.5,0,46.374
4,83,4399,3,0,55,0,49.501
4,83,4399,4,0,188,0,25.826
4,83,8989,1,3,175.5,1,373.95154185022
4,83,8989,2,0,156.5,0,151.39
4,83,8989,3,0,166.5,0,161.14
4,83,8989,4,0,224,0,11.83
4,84,2652,1,2,9.5,1,280.039647577092
4,84,2652,2,0,23,0,30.292
4,84,2652,3,3,14,1,153.93
4,84,2652,4,0,130.5,0,5.48
4,84,3472,1,0,149.5,0,126.286343612335
4,84,3472,2,0,41,0,47.274
4,84,3472,3,3,23,1,113.31
4,84,3472,4,3,7.5,1,48.932
4,84,3907,1,3,72,1,245.185022026432
4,84,3907,2,0,86,0,81.143
4,84,3907,3,0,54,0,48.94
4,84,3907,4,0,120.5,0,12.064
4,85,3088,1,3,92,1,159.149779735683
4,85,3088,2,0,30,0,31.37
4,85,3088,3,0,157.5,0,153.38
4,85,3088,4,0,102.5,0,7.412
4,85,7042,1,2,8,1,175.599118942731
4,85,7042,2,2,100.5,1,160.44
4,85,7042,3,0,114,0,108.78
4,85,7042,4,3,10.5,1,55.058
4,85,8521,1,2,11,1,203.590308370044
4,85,8521,2,0,159,0,153.7
4,85,8521,3,2,94,1,111.83
4,85,8521,4,3,33,1,83.497
4,86,1251,1,3,99.5,1,186.674008810573
4,86,1251,2,0,55,0,71.126
4,86,1251,3,2,77.5,1,76.031
4,86,1251,4,2,8.5,1,55.286
4,86,6400,1,3,54,1,152.180616740088
4,86,6400,2,0,57,0,89.609
4,86,6400,3,2,17,1,171.83
4,86,6400,4,0,58,0,46.471
4,86,8431,1,0,135,0,113.933920704846
4,86,8431,2,0,44.5,0,39.059
4,86,8431,3,0,131,2,138.04
4,86,8431,4,0,49.5,0,39.542
4,87,4399,1,2,11,1,188.136563876652
4,87,4399,2,0,51.5,0,46.374
4,87,4399,3,0,55,0,49.501
4,87,4399,4,0,188,0,25.826
4,87,6400,1,2,9.5,1,152.180616740088
4,87,6400,2,0,57,0,89.609
4,87,6400,3,2,20.5,1,171.83
4,87,6400,4,0,58,0,46.471
4,87,8864,1,2,149.5,1,258.885462555066
4,87,8864,2,0,56.5,0,51.151
4,87,8864,3,0,43,0,37.675
4,87,8864,4,0,133,2,27.719
4,88,3088,1,0,186,0,159.149779735683
4,88,3088,2,0,30,0,31.37
4,88,3088,3,0,157.5,0,153.38
4,88,3088,4,0,102.5,0,7.412
4,88,5834,1,0,197,0,168.136563876652
4,88,5834,2,3,9,1,63.765
4,88,5834,3,3,14.5,1,83.388
4,88,5834,4,0,157.5,0,47.019
4,88,7194,1,0,115.5,0,97.9162995594714
4,88,7194,2,0,57.5,0,52.19
4,88,7194,3,0,76,0,70.545
4,88,7194,4,0,45.5,0,35.919
4,89,1181,1,0,150.5,0,127.775330396476
4,89,1181,2,0,67,0,61.832
4,89,1181,3,0,62.5,0,78.593
4,89,1181,4,0,40,0,30.482
4,89,3088,1,2,117.5,1,159.149779735683
4,89,3088,2,0,30,0,31.37
4,89,3088,3,0,157.5,0,153.38
4,89,3088,4,0,102.5,0,7.412
4,89,7042,1,2,129.5,1,175.599118942731
4,89,7042,2,0,165.5,0,160.44
4,89,7042,3,0,114,0,108.78
4,89,7042,4,0,67,0,55.058
4,90,1870,1,3,15,1,196.533039647577
4,90,1870,2,3,18,1,63.257
4,90,1870,3,0,147,0,154.28
4,90,1870,4,0,180,0,16.458
4,90,3907,1,3,54.5,1,245.185022026432
4,90,3907,2,0,86,0,81.143
4,90,3907,3,0,54,0,48.94
4,90,3907,4,0,120.5,0,12.064
4,90,6605,1,3,57.5,1,137.352422907489
4,90,6605,2,3,14,1,45.881
4,90,6605,3,0,48.5,0,68.863
4,90,6605,4,0,169,0,160.76
4,91,4399,1,3,208.5,1,188.136563876652
4,91,4399,2,0,51.5,0,46.374
4,91,4399,3,0,55,0,49.501
4,91,4399,4,0,188,0,25.826
4,91,5754,1,2,83.5,1,95.3436123348018
4,91,5754,2,2,12,1,30.516
4,91,5754,3,0,68.5,0,63.153
4,91,5754,4,0,44,0,33.394
4,91,6400,1,3,16,1,152.180616740088
4,91,6400,2,0,57,0,89.609
4,91,6400,3,0,177,2,171.83
4,91,6400,4,0,58,0,46.471
4,92,1870,1,2,12.5,1,196.533039647577
4,92,1870,2,0,68.5,0,63.257
4,92,1870,3,0,147,0,154.28
4,92,1870,4,0,180,0,16.458
4,92,6605,1,2,48.5,1,137.352422907489
4,92,6605,2,3,9,1,45.881
4,92,6605,3,0,48.5,0,68.863
4,92,6605,4,0,169,0,160.76
4,92,8414,1,2,11.5,1,174.850220264317
4,92,8414,2,3,9,1,32.526
4,92,8414,3,0,71,0,65.974
4,92,8414,4,2,103,1,12.906
4,93,1870,1,3,81,1,196.533039647577
4,93,1870,2,0,68.5,0,63.257
4,93,1870,3,0,147,0,154.28
4,93,1870,4,0,180,0,16.458
4,93,3907,1,2,9.5,1,245.185022026432
4,93,3907,2,2,15,1,81.143
4,93,3907,3,0,54,0,48.94
4,93,3907,4,0,120.5,0,12.064
4,93,8521,1,3,27,1,203.590308370044
4,93,8521,2,3,9.5,1,153.7
4,93,8521,3,0,117,0,111.83
4,93,8521,4,0,97.5,0,83.497
4,94,4399,1,2,12.5,1,188.136563876652
4,94,4399,2,0,51.5,0,46.374
4,94,4399,3,0,55,0,49.501
4,94,4399,4,0,188,0,25.826
4,94,4774,1,3,8,1,222.84140969163
4,94,4774,2,0,44,0,56.349
4,94,4774,3,0,67.5,0,79.836
4,94,4774,4,0,35,0,25.697
4,94,6605,1,3,162,1,137.352422907489
4,94,6605,2,0,49,0,45.881
4,94,6605,3,0,48.5,0,68.863
4,94,6605,4,0,169,0,160.76
4,95,1181,1,2,116.5,1,127.775330396476
4,95,1181,2,0,67,0,61.832
